record_id,record_type,stage_number,stage_name,title,description,relevance,scope,limitations,counterevidence,claim_type,confidence,evidence_weight,source_title,source_author_or_org,source_year,source_url_or_citation,source_type,method_area,related_question,related_capability_or_function,assumption_status,uncertainty_description,risk_level,bias_or_access_issue,ethical_issue,downstream_use,prohibited_overextension,related_record_ids,review_status,revision_trigger,notes
S2-B-SRC-009,source,2,Human Flourishing Model,The role of school connectedness in the prevention of youth depression and anxiety: a systematic review with youth consultation,"Most of 34 longitudinal studies reported protective prospective associations with depression and/or anxiety, but evidence was stronger for depression; two intervention studies improved depression through differing pathways.",School connectedness; depression; anxiety,School connectedness; depression; anxiety,69% of studies were US-based; connectedness measures varied; no diagnostic outcomes; only two intervention studies; meta-analysis was impossible.,"Three studies were null, nine mixed, and one showed a negligible adverse association; in one intervention relationships rather than the belonging subscale mediated change.",,Moderate,Anchor,The role of school connectedness in the prevention of youth depression and anxiety: a systematic review with youth consultation,Monika Raniti et al.,2022,https://link.springer.com/article/10.1186/s12889-022-14364-6,Systematic review with youth consultation,School connectedness; depression; anxiety,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,"Do not claim connectedness prevents clinical disorder, works identically for all groups, or has one established mechanism.",,verified_included,,DOI: 10.1186/s12889-022-14364-6
S2-B-SRC-010,source,2,Human Flourishing Model,Toward an Integrated Model of Supportive Peer Relationships in Early Adolescence: A Systematic Review and Exploratory Meta-Analysis,"Peer relationship quality is embedded in reciprocal interactions among identity, social-emotional functioning, family, school and wider contexts; quantity or status is not equivalent to support.",Supportive peer relationships; early adolescence,Supportive peer relationships; early adolescence,"Marked construct heterogeneity, 87 measures, mostly correlational school samples, half North American, limited vulnerable populations and fair inter-rater reliability in quality appraisal.",Changes in number of friends or status need not indicate supportive relationships; some close processes such as dwelling in co-rumination may be unhelpful.,,Moderate-Low for mechanisms,Anchor,Toward an Integrated Model of Supportive Peer Relationships in Early Adolescence: A Systematic Review and Exploratory Meta-Analysis,Marija Mitic et al.,2021,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.589403/full,Systematic review and exploratory meta-analysis,Supportive peer relationships; early adolescence,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,"Do not infer a settled causal model or reduce peer flourishing to popularity, network size or a single relationship skill.",,verified_included,,DOI: 10.3389/fpsyg.2021.589403
S2-B-SRC-011,source,2,Human Flourishing Model,Associations of Parenting Dimensions and Styles with Internalizing Symptoms in Children and Adolescents: A Meta-Analysis,"Across 1,015 studies, warmth, behavioural control, autonomy granting and authoritative parenting had very small to small inverse associations with internalising symptoms; harsh and psychological control showed adverse associations.",Parent-child warmth; autonomy; internalising symptoms,Parent-child warmth; autonomy; internalising symptoms,Large heterogeneity; most effects were small; parenting and symptoms were bidirectional; broad style labels may hide culturally distinct behaviours.,Longitudinal evidence indicated child effects as well as parent effects; warmth alone is not a sufficient explanation.,,High for small association; Moderate-Low for causal direction,Anchor,Associations of Parenting Dimensions and Styles with Internalizing Symptoms in Children and Adolescents: A Meta-Analysis,Martin Pinquart,2017,https://doi.org/10.1080/01494929.2016.1247761,Meta-analysis,Parent-child warmth; autonomy; internalising symptoms,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,Do not rank families by broad style labels or claim one parenting form causes adolescent flourishing across cultures.,,verified_included,,DOI: 10.1080/01494929.2016.1247761
S2-B-SRC-012,source,2,Human Flourishing Model,Annual Research Review: Cross-cultural similarities and differences in parenting,"Warmth, acceptance, control, monitoring and discipline show both cross-cultural similarities and differences; cultural normativeness and perceived legitimacy can modify meanings and outcomes.",Cross-cultural care; parenting,Cross-cultural care; parenting,Cross-cultural psychology still relies on imperfect construct equivalence and uneven samples; within-culture variation is substantial.,"A behaviour labelled caring, controlling or autonomous may be experienced and predict outcomes differently across settings.",,Moderate,Anchor,Annual Research Review: Cross-cultural similarities and differences in parenting,Jennifer E. Lansford,2022,https://doi.org/10.1111/jcpp.13539,Annual research review,Cross-cultural care; parenting,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,"Do not universalise Western expressions of warmth, independence, disclosure or parental authority.",,verified_included,,DOI: 10.1111/jcpp.13539
S2-B-SRC-013,source,2,Human Flourishing Model,Bidirectional Relations between Parenting and Behavior Problems from Age 8 to 13 in Nine Countries,"Across 12 cultural groups in nine countries, parenting and child internalising/externalising problems showed bidirectional and culturally variable relations; child effects became especially salient into early adolescence.",Parent-child warmth and control; early adolescence,Parent-child warmth and control; early adolescence,"Non-representative city samples, self-report and measurement equivalence limits; ages 8-13 only; observational cross-lagged models do not prove causal direction.",Findings resist a simple parent-to-child causal story and show moderation by cultural context and developmental period.,,Moderate,Supporting,Bidirectional Relations between Parenting and Behavior Problems from Age 8 to 13 in Nine Countries,Jennifer E. Lansford; W. Andrew Rothenberg et al.,2018,https://pmc.ncbi.nlm.nih.gov/articles/PMC6282841/,Cross-cultural longitudinal primary study,Parent-child warmth and control; early adolescence,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,Do not infer that parental warmth or control has one universal effect or that adolescent outcomes disclose parenting quality.,,verified_included,,DOI: 10.1111/jora.12381
S2-B-SRC-014,source,2,Human Flourishing Model,Testing Self-Determination Theory via Nigerian and Indian adolescents,"Among school-aged adolescents in India and Nigeria, satisfaction of relatedness, autonomy and competence was associated with positive class evaluations and life satisfaction, supporting transport beyond Western samples.",Relatedness; autonomy; competence; adolescents,Relatedness; autonomy; competence; adolescents,Two countries and school samples do not establish universality; cross-sectional self-report and theory-aligned measures raise common-method and construct-equivalence concerns.,Support for need associations does not show that Western behavioural expressions of autonomy or relatedness are universal.,,Moderate,Supporting,Testing Self-Determination Theory via Nigerian and Indian adolescents,Kennon M. Sheldon; Neetu Abad; Jessica Omoile,2009,https://doi.org/10.1177/0165025409340095,Cross-cultural primary study,Relatedness; autonomy; competence; adolescents,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,Do not call relatedness an innate universal need on this evidence alone or prescribe one relational form.,,verified_included,,DOI: 10.1177/0165025409340095
S2-B-SRC-015,source,2,Human Flourishing Model,Need Satisfaction and Well-Being: Testing Self-Determination Theory in Eight Cultures,"Need satisfaction was associated with well-being across eight cultural samples, while strength and expression varied, providing a cross-cultural anchor for relatedness as one contributor rather than a complete model.",Relatedness; autonomy; competence; culture,Relatedness; autonomy; competence; culture,"Mostly university/adult samples, self-report, cross-sectional design and measurement invariance constraints; not adolescent-specific.","Cross-cultural association does not erase culturally patterned goals, obligations or relational selves.",,Moderate for cross-cultural association; Low for adolescent specificity,Supporting,Need Satisfaction and Well-Being: Testing Self-Determination Theory in Eight Cultures,A. Timothy Church et al.,2013,https://doi.org/10.1177/0022022112466590,Cross-cultural primary study,Relatedness; autonomy; competence; culture,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,Do not transfer adult effect estimates to KS3-KS4 learners or claim an exhaustive universal needs taxonomy.,,verified_included,,DOI: 10.1177/0022022112466590
S2-B-SRC-016,source,2,Human Flourishing Model,Balance Across Contexts: Importance of Balanced Need Satisfaction Across Various Life Domains,"Adolescents reporting more balanced satisfaction of autonomy, competence and relatedness across important contexts also reported higher well-being and school adjustment, suggesting that one supportive setting may not fully compensate for deprivation elsewhere.","Relatedness across home, school, friends and work","Relatedness across home, school, friends and work",Self-report and largely correlational designs; composite balance metrics can be difficult to interpret; cultural and socioeconomic coverage was limited.,"A high average can conceal one harmful context, and balance is not proof that every domain must contribute equally.",,Moderate-Low,Supporting,Balance Across Contexts: Importance of Balanced Need Satisfaction Across Various Life Domains,Marina Milyavskaya; Isabelle Gingras; Geneviève A. Mageau; Richard Koestner; Hugo Gagnon; Jianqun Fang; Julie Boiché,2009,https://doi.org/10.1177/0146167209337036,Multi-study primary research,"Relatedness across home, school, friends and work",What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,Do not turn contextual balance into a fixed checklist or infer causality from concurrent profiles.,,verified_included,,DOI: 10.1177/0146167209337036
S2-B-SRC-017,source,2,Human Flourishing Model,Relationship between online social support and adolescents' mental health: A systematic review and meta-analysis,"Online social support shows associations with adolescent mental-health outcomes, but source, platform, support type and offline context condition interpretation.",Online social support; adolescent mental health,Online social support; adolescent mental health,"Predominantly correlational self-report studies, platform and measure heterogeneity, regional concentration and possible reverse causation.","Online connection can coexist with loneliness, problematic use, exposure to hostility or displacement of desired offline support.",,Moderate-Low,Anchor,Relationship between online social support and adolescents' mental health: A systematic review and meta-analysis,Ziyao Zhou; Qijin Cheng,2022,https://doi.org/10.1002/jad.12031,Systematic review and meta-analysis,Online social support; adolescent mental health,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,"Do not equate digital contact with care, assume online support is inferior or superior, or infer platform causality.",,verified_included,,DOI: 10.1002/jad.12031
S2-B-SRC-018,source,2,Human Flourishing Model,Beyond Homophily: A Decade of Advances in Understanding Peer Influence Processes,"Adolescent peer similarity arises through both selection and socialisation, with influence varying by relationship, status, behaviour and context; peer connection can transmit adaptive or maladaptive norms.",Peer influence; selection; socialisation,Peer influence; selection; socialisation,Narrative review of a methodologically heterogeneous literature; influence estimates remain vulnerable to selection confounding and network measurement limits.,"Belonging to valued peers may increase harmful as well as prosocial behaviour, and apparent influence can partly reflect choosing similar friends.",,Moderate,Anchor,Beyond Homophily: A Decade of Advances in Understanding Peer Influence Processes,Whitney A. Brechwald; Mitchell J. Prinstein,2011,https://doi.org/10.1111/j.1532-7795.2010.00721.x,Integrative review,Peer influence; selection; socialisation,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,"Do not treat peers as inherently risky or protective, or infer influence from similarity alone.",,verified_included,,DOI: 10.1111/j.1532-7795.2010.00721.x
S2-B-SRC-019,source,2,Human Flourishing Model,"The relationship between peer victimisation, self-esteem, and internalizing symptoms in adolescents: a systematic review and meta-analysis",Peer victimisation is associated with lower self-esteem and higher internalising symptoms; meta-mediation is consistent with self-esteem as one pathway but does not settle causality.,Victimisation; exclusion; internalising symptoms,Victimisation; exclusion; internalising symptoms,"Included cross-sectional and longitudinal observational studies; self-report, heterogeneity, residual confounding and mediation assumptions limit causal inference.","Being embedded in a peer setting is not protective when relationships are unsafe, humiliating or exclusionary.",,Moderate,Anchor,"The relationship between peer victimisation, self-esteem, and internalizing symptoms in adolescents: a systematic review and meta-analysis",Victoria M. R. Mullan; Dennis Golm; Jacob Juhl; Sana Sajid; Valerie Brandt,2023,https://pubmed.ncbi.nlm.nih.gov/36989220/,Systematic review and meta-analysis,Victimisation; exclusion; internalising symptoms,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,Do not interpret victimisation outcomes as individual deficits or claim self-esteem fully explains harm.,,verified_included,,DOI: 10.1371/journal.pone.0282224
S2-B-SRC-020,source,2,Human Flourishing Model,The association between perceived social support in adolescence and positive mental health outcomes in early adulthood: a prospective cohort study,"Perceived support in adolescence, particularly friend support, predicted more positive mental-health outcomes in early adulthood after adjustment.",Adolescent support; early-adult positive mental health,Adolescent support; early-adult positive mental health,"Single national cohort, attrition, self-report exposure and residual confounding; perceived support may partly reflect earlier mental health or social advantage.","Support sources were not equivalent, and prospective association still does not prove an intervention effect.",,Moderate,Supporting,The association between perceived social support in adolescence and positive mental health outcomes in early adulthood: a prospective cohort study,Andreas Lindegaard Jakobsen; Claus D. Hansen; Johan Hviid Andersen,2022,https://doi.org/10.1177/1403494821993718,Prospective cohort study,Adolescent support; early-adult positive mental health,What dimensions and conditions support flourishing?,,,,,,,Stage 2 synthesis only,"Do not claim adolescent friend support guarantees adult flourishing or substitutes for family, community or structural conditions.",,verified_included,,DOI: 10.1177/1403494821993718
S2-B-SRC-021,source,2,Human Flourishing Model,What Schools Need to Know About Fostering School Belonging: a Meta-analysis,"Teacher support and positive interpersonal relationships were among the strongest correlates of school belonging, while individual and contextual factors also mattered.",Predictors and correlates of school belonging,Predictors and correlates of school belonging,"Mostly cross-sectional, heterogeneous constructs and measures, school-enrolled samples, and correlates cannot identify manipulable causes.",Belonging is not produced by one relationship alone; individual characteristics can reflect prior exclusion or measurement bias rather than learner deficits.,,Moderate,Non-decision duplicate,What Schools Need to Know About Fostering School Belonging: a Meta-analysis,Kelly-Ann Allen; Margaret L. Kern; Dianne Vella-Brodrick; John Hattie; Lea Waters,2018,https://doi.org/10.1007/s10648-016-9389-8,Meta-analysis,Predictors and correlates of school belonging,What dimensions and conditions support flourishing?,,,,,,,Metadata retained for transparency; do not count as independent evidence.,Do not assign responsibility for belonging to adolescents or infer that teacher warmth alone can overcome unsafe or exclusionary systems.,S2-A-SRC-010,duplicate_nondecision,,DOI: 10.1007/s10648-016-9389-8
S2-CLM-001,claim,2,Human Flourishing Model,Flourishing is multidimensional,Dimensions of feeling functioning relationship and condition provide partly nonredundant information although their measures overlap.,Core model evidence,Population-level reviewed evidence,Evidence is heterogeneous culturally uneven and often observational.,Effects and meanings vary by measure context and population.,Empirical Finding,Moderate,Anchor synthesis,,,,,,normative-empirical synthesis,What may the model empirically claim?,,,,,,,Stage 2 pass-forward with cautions,No universal weighting or complete score is established.,S2-A-SRC-012;S2-A-SRC-013;S2-A-SRC-014;S2-A-SRC-015;S2-A-SRC-016,approved_with_cautions,Stronger contrary or construct-equivalent evidence materially changes the claim.,
S2-CLM-002,claim,2,Human Flourishing Model,Volition competence and relatedness recur,Volition competence and relatedness are recurrent correlates of adaptive motivation and well-being across multiple populations.,Core model evidence,Population-level reviewed evidence,Evidence is heterogeneous culturally uneven and often observational.,Effects and meanings vary by measure context and population.,Empirical Finding,Moderate,Anchor synthesis,,,,,,normative-empirical synthesis,What may the model empirically claim?,,,,,,,Stage 2 pass-forward with cautions,Do not treat three constructs as exhaustive needs or choice as autonomy.,S2-A-SRC-001;S2-A-SRC-002;S2-A-SRC-003;S2-A-SRC-007;S2-A-SRC-009,approved_with_cautions,Stronger contrary or construct-equivalent evidence materially changes the claim.,
S2-CLM-003,claim,2,Human Flourishing Model,Connection quality and safety matter,Supportive safe relationship quality is associated with well-being and lower distress while pathways are reciprocal and context-sensitive.,Core model evidence,Population-level reviewed evidence,Evidence is heterogeneous culturally uneven and often observational.,Effects and meanings vary by measure context and population.,Empirical Finding,Moderate,Anchor synthesis,,,,,,normative-empirical synthesis,What may the model empirically claim?,,,,,,,Stage 2 pass-forward with cautions,Do not infer diagnosis treatment or justice from connection.,S2-B-SRC-003;S2-B-SRC-004;S2-B-SRC-005;S2-A-SRC-011;S2-B-SRC-009;S2-B-SRC-011;S2-B-SRC-020,approved_with_cautions,Stronger contrary or construct-equivalent evidence materially changes the claim.,
S2-CLM-004,claim,2,Human Flourishing Model,Competence differs from confidence and performance,Competence confidence and performance are distinct and reciprocally related constructs.,Core model evidence,Population-level reviewed evidence,Evidence is heterogeneous culturally uneven and often observational.,Effects and meanings vary by measure context and population.,Empirical Finding,Moderate,Anchor synthesis,,,,,,normative-empirical synthesis,What may the model empirically claim?,,,,,,,Stage 2 pass-forward with cautions,Do not use grades confidence or productivity as competence or worth.,S2-A-SRC-003;S2-A-SRC-005;S2-A-SRC-006,approved_with_cautions,Stronger contrary or construct-equivalent evidence materially changes the claim.,
S2-CLM-005,claim,2,Human Flourishing Model,Meaning has bounded associations with well-being,Meaning and purpose have bounded measure-dependent associations with well-being and health.,Core model evidence,Population-level reviewed evidence,Evidence is predominantly adult Western correlational and measure-dependent.,Effects and meanings vary by measure context and population.,Empirical Finding,Moderate,Anchor synthesis,,,,,,normative-empirical synthesis,What may the model empirically claim?,,,,,,,Stage 2 pass-forward with cautions,Do not infer one universal taxonomy moral worth voluntariness or causal health benefit.,S2-SRC-044;S2-A-SRC-022,approved_with_cautions,Stronger contrary or construct-equivalent evidence materially changes the claim.,
S2-CLM-006,assumption,2,Human Flourishing Model,Material and institutional opportunity premise,The project treats resources rights safety power and institutions as conditions shaping real opportunities and reported well-being.,Core model evidence,Population-level reviewed evidence,The linked records are mainly conceptual official and cross-national frameworks rather than a direct causal review.,Effects and meanings vary by measure context and population.,Working Assumption,Moderate,Anchor synthesis,,,,,,normative-empirical synthesis,What may the model empirically claim?,,active,,,,,Stage 2 pass-forward with cautions,Do not present one causal allocation politically complete account or settled empirical gradient.,S2-A-SRC-007;S2-A-SRC-012;S2-A-SRC-013;S2-A-SRC-017,approved_with_cautions,Stronger contrary or construct-equivalent evidence materially changes the claim.,
S2-CLM-007,claim,2,Human Flourishing Model,Adolescent relationship sources are distinguishable,Family peer teacher and school relationships are distinguishable sources of connection associated with adolescent outcomes.,Core model evidence,Population-level reviewed evidence,Evidence is Western-heavy school-enrolled and relationship-focused and does not establish strict non-substitutability.,Effects and meanings vary by measure context and population.,Empirical Finding,Moderate,Anchor synthesis,,,,,,normative-empirical synthesis,What may the model empirically claim?,,,,,,,Stage 2 pass-forward with cautions,Do not require identical relational sources infer a fixed formula or claim one relationship automatically substitutes for another.,S2-B-SRC-004;S2-A-SRC-010;S2-B-SRC-016;S2-B-SRC-020,approved_with_cautions,Stronger contrary or construct-equivalent evidence materially changes the claim.,
S2-NRM-001,claim,2,Human Flourishing Model,Floor and freedom,Use a limited floor of bodily integrity safety material security equal standing and real opportunity while preserving plural good lives.,Project value commitment,Project normative model,Reasonable moral and cultural disagreement remains.,Alternative accounts may prioritise welfare virtue community duty preference or objective goods differently.,Normative Judgement,,,,,,,,normative reasoning,What should the project value?,,,,,,,Authorised only as an explicit value judgement,Do not present this value choice as an empirical human fact.,,approved_with_cautions,Adversarial review shows coercive exclusionary or internally contradictory implications.,Value basis and trade-offs are stated in STAGE_REPORT.md.
S2-NRM-002,claim,2,Human Flourishing Model,Competence without achievement supremacy,Value effective responsible action while subordinating productivity credentials and rank.,Project value commitment,Project normative model,Reasonable moral and cultural disagreement remains.,Alternative accounts may prioritise welfare virtue community duty preference or objective goods differently.,Normative Judgement,,,,,,,,normative reasoning,What should the project value?,,,,,,,Authorised only as an explicit value judgement,Do not present this value choice as an empirical human fact.,,approved_with_cautions,Adversarial review shows coercive exclusionary or internally contradictory implications.,Value basis and trade-offs are stated in STAGE_REPORT.md.
S2-NRM-003,claim,2,Human Flourishing Model,Recognition without domination,Value supportive connection with privacy dissent difference and credible exit.,Project value commitment,Project normative model,Reasonable moral and cultural disagreement remains.,Alternative accounts may prioritise welfare virtue community duty preference or objective goods differently.,Normative Judgement,,,,,,,,normative reasoning,What should the project value?,,,,,,,Authorised only as an explicit value judgement,Do not present this value choice as an empirical human fact.,,approved_with_cautions,Adversarial review shows coercive exclusionary or internally contradictory implications.,Value basis and trade-offs are stated in STAGE_REPORT.md.
S2-NRM-004,claim,2,Human Flourishing Model,Responsible contribution without sacrifice as worth,Value age-appropriate care participation and repair only with fair burdens voice and non-coercion.,Project value commitment,Project normative model,Reasonable moral and cultural disagreement remains.,Alternative accounts may prioritise welfare virtue community duty preference or objective goods differently.,Normative Judgement,,,,,,,,normative reasoning,What should the project value?,,,,,,,Authorised only as an explicit value judgement,Do not present this value choice as an empirical human fact.,,approved_with_cautions,Adversarial review shows coercive exclusionary or internally contradictory implications.,Value basis and trade-offs are stated in STAGE_REPORT.md.
S2-NRM-005,claim,2,Human Flourishing Model,Evolving agency,Respect present voice and developing capacity through proportionate explainable and reviewable protection.,Project value commitment,Project normative model,Reasonable moral and cultural disagreement remains.,Alternative accounts may prioritise welfare virtue community duty preference or objective goods differently.,Normative Judgement,,,,,,,,normative reasoning,What should the project value?,,,,,,,Authorised only as an explicit value judgement,Do not present this value choice as an empirical human fact.,,approved_with_cautions,Adversarial review shows coercive exclusionary or internally contradictory implications.,Value basis and trade-offs are stated in STAGE_REPORT.md.
S2-NRM-006,claim,2,Human Flourishing Model,Anti-reduction,No dimension indicator or composite may become a complete judgement of a person.,Project value commitment,Project normative model,Reasonable moral and cultural disagreement remains.,Alternative accounts may prioritise welfare virtue community duty preference or objective goods differently.,Normative Judgement,,,,,,,,normative reasoning,What should the project value?,,,,,,,Authorised only as an explicit value judgement,Do not present this value choice as an empirical human fact.,,approved_with_cautions,Adversarial review shows coercive exclusionary or internally contradictory implications.,Value basis and trade-offs are stated in STAGE_REPORT.md.
S2-NRM-007,claim,2,Human Flourishing Model,Adopt integrated floor-and-freedom model,The project normatively adopts the seven dimensions as a plural decision framework rather than natural modules or a scale.,Integration assumption,Stage 2 model,The integrated architecture is not directly tested.,Alternative models organise dimensions and temporal trade-offs differently.,Normative Judgement,,,,,,,,model integration,How should evidence and values be integrated?,,,,,,,Carry visibly as provisional,Do not treat the model as discovered architecture or validated scale.,,approved_with_cautions,Downstream use reveals distortion coercion or poor transportability.,
S2-ASM-002,assumption,2,Human Flourishing Model,Subjective and objective evidence are both needed,Neither self-report alone nor an objective list alone is adequate for project reasoning.,Integration assumption,Stage 2 model,The integrated architecture is not directly tested.,Alternative models organise dimensions and temporal trade-offs differently.,Working Assumption,Moderate,,,,,,,model integration,How should evidence and values be integrated?,,active,,,,,Carry visibly as provisional,Do not treat the model as discovered architecture or validated scale.,,approved_with_cautions,Downstream use reveals distortion coercion or poor transportability.,
S2-ASM-003,assumption,2,Human Flourishing Model,Agency requires endorsement and opportunity,Credible agency is better represented by both experienced authorship and actual means than by formal choice.,Integration assumption,Stage 2 model,The integrated architecture is not directly tested.,Alternative models organise dimensions and temporal trade-offs differently.,Working Assumption,Moderate,,,,,,,model integration,How should evidence and values be integrated?,,active,,,,,Carry visibly as provisional,Do not treat the model as discovered architecture or validated scale.,,approved_with_cautions,Downstream use reveals distortion coercion or poor transportability.,
S2-NRM-009,claim,2,Human Flourishing Model,Present and future flourishing both matter,The project values adolescents present quality of life and voice while also protecting expanding future possibility.,Integration assumption,Stage 2 model,The integrated architecture is not directly tested.,Alternative models organise dimensions and temporal trade-offs differently.,Normative Judgement,,,,,,,,model integration,How should evidence and values be integrated?,,,,,,,Carry visibly as provisional,Do not treat the model as discovered architecture or validated scale.,,approved_with_cautions,Downstream use reveals distortion coercion or poor transportability.,
S2-UNC-001,uncertainty,2,Human Flourishing Model,Cultural transportability,How should dimensions and measures change across cultures languages and relational forms?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Cultural transportability,,,How should dimensions and measures change across cultures languages and relational forms?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-UNC-002,uncertainty,2,Human Flourishing Model,Endorsement under dependency,How can credible endorsement be distinguished from adaptation pressure or costly refusal?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Endorsement under dependency,,,How can credible endorsement be distinguished from adaptation pressure or costly refusal?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-UNC-003,uncertainty,2,Human Flourishing Model,Care burden and invisible contribution,How should gendered domestic and less visible care be valued without entrenching unequal burden?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Care burden and invisible contribution,,,How should gendered domestic and less visible care be valued without entrenching unequal burden?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-UNC-004,uncertainty,2,Human Flourishing Model,Disability and capability,How should impairment support interdependence and environmental barriers be represented without deficit or difference reduction?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Disability and capability,,,How should impairment support interdependence and environmental barriers be represented without deficit or difference reduction?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-UNC-005,uncertainty,2,Human Flourishing Model,Present-future trade-off,How should current welfare challenge and future option value be balanced without adult prediction erasing voice?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Present-future trade-off,,,How should current welfare challenge and future option value be balanced without adult prediction erasing voice?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-UNC-006,uncertainty,2,Human Flourishing Model,Meaning and moral worth,Which purposes are worthy and who may judge without ideological coercion?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Meaning and moral worth,,,Which purposes are worthy and who may judge without ideological coercion?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-UNC-007,uncertainty,2,Human Flourishing Model,Relational plurality,How should chosen solitude privacy low-social-intensity lives and non-standard relationships be protected?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Relational plurality,,,How should chosen solitude privacy low-social-intensity lives and non-standard relationships be protected?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-UNC-008,uncertainty,2,Human Flourishing Model,Measurement without optimisation,Which indicators can inform populations without becoming high-stakes person scores?,Open model question,Stage 2 and downstream,Current evidence and normative reasoning do not settle this.,,Open,,,,,,,,uncertainty,Measurement without optimisation,,,Which indicators can inform populations without becoming high-stakes person scores?,,,,Carry explicitly,Do not resolve by assumption or proxy.,,approved_with_cautions,New evidence or affected-community critique materially clarifies the question.,
S2-RSK-001,risk,2,Human Flourishing Model,Composite-score coercion,A multidimensional model may become a total learner score.,Adversarial risk,All downstream uses,Safeguards reduce but cannot eliminate misuse.,,,,,,,,,,adversarial review,How could the model harm?,,,,critical,Disproportionate risk for marginalised and low-power learners.,A multidimensional model may become a total learner score.,Binding caution,Do not operationalise before later-stage validation.,,approved_with_cautions,Any downstream design exhibits this failure mode.,
S2-RSK-002,risk,2,Human Flourishing Model,Cultural ideal smuggling,Plural language may conceal a Western autonomous-achieving ideal.,Adversarial risk,All downstream uses,Safeguards reduce but cannot eliminate misuse.,,,,,,,,,,adversarial review,How could the model harm?,,,,high,Disproportionate risk for marginalised and low-power learners.,Plural language may conceal a Western autonomous-achieving ideal.,Binding caution,Do not operationalise before later-stage validation.,,approved_with_cautions,Any downstream design exhibits this failure mode.,
S2-RSK-003,risk,2,Human Flourishing Model,Productivity capture,Competence contribution and purpose may become labour-market usefulness.,Adversarial risk,All downstream uses,Safeguards reduce but cannot eliminate misuse.,,,,,,,,,,adversarial review,How could the model harm?,,,,critical,Disproportionate risk for marginalised and low-power learners.,Competence contribution and purpose may become labour-market usefulness.,Binding caution,Do not operationalise before later-stage validation.,,approved_with_cautions,Any downstream design exhibits this failure mode.,
S2-RSK-004,risk,2,Human Flourishing Model,Belonging capture,Institutions may demand loyalty or conformity in the name of connection.,Adversarial risk,All downstream uses,Safeguards reduce but cannot eliminate misuse.,,,,,,,,,,adversarial review,How could the model harm?,,,,high,Disproportionate risk for marginalised and low-power learners.,Institutions may demand loyalty or conformity in the name of connection.,Binding caution,Do not operationalise before later-stage validation.,,approved_with_cautions,Any downstream design exhibits this failure mode.,
S2-RSK-005,risk,2,Human Flourishing Model,Resilience romanticisation,Attention may shift from preventing harm to training endurance.,Adversarial risk,All downstream uses,Safeguards reduce but cannot eliminate misuse.,,,,,,,,,,adversarial review,How could the model harm?,,,,high,Disproportionate risk for marginalised and low-power learners.,Attention may shift from preventing harm to training endurance.,Binding caution,Do not operationalise before later-stage validation.,,approved_with_cautions,Any downstream design exhibits this failure mode.,
S2-RSK-006,risk,2,Human Flourishing Model,Paternalism,Objective protections may override voice and reasonable difference.,Adversarial risk,All downstream uses,Safeguards reduce but cannot eliminate misuse.,,,,,,,,,,adversarial review,How could the model harm?,,,,high,Disproportionate risk for marginalised and low-power learners.,Objective protections may override voice and reasonable difference.,Binding caution,Do not operationalise before later-stage validation.,,approved_with_cautions,Any downstream design exhibits this failure mode.,
