record_id,record_type,stage_number,stage_name,title,description,relevance,scope,limitations,counterevidence,claim_type,confidence,evidence_weight,source_title,source_author_or_org,source_year,source_url_or_citation,source_type,method_area,related_question,related_capability_or_function,assumption_status,uncertainty_description,risk_level,bias_or_access_issue,ethical_issue,downstream_use,prohibited_overextension,related_record_ids,review_status,revision_trigger,notes
S1-SRC-035,source,1,Human Baseline,Rethinking the Use of Tests: A Meta-Analysis of Practice Testing,"Practice testing improves learning across settings, with important moderators.",Direct,Mixed ages and educational settings,"Studies vary in age, quality, stakes, feedback, and outcome alignment.",Boundary-setting source,,,Anchor,Rethinking the Use of Tests: A Meta-Analysis of Practice Testing,Olusola O. Adesope; Dominic A. Trevisan; Narayankripa Sundararajan,2017,https://doi.org/10.3102/0034654316689306,Meta-analysis,W2,W2,,,"Effects in authentic KS3-KS4 contexts depend on stakes, feedback, material, and learner characteristics.",,"Testing formats may create language, anxiety, disability, cultural, and technology-access barriers.",,Stage 1 synthesis subject to Gate 2 review,Do not infer that frequent high-stakes tests are beneficial or that all testing formats are equivalent.,,verified_included,,Original local number 18; contrary/boundary: true
S1-SRC-036,source,1,Human Baseline,Distributed Practice in Verbal Recall Tasks: A Review and Quantitative Synthesis,Spacing improves delayed retention; useful intervals depend partly on retention delay.,Contextual,General verbal-memory evidence,Predominantly verbal-recall tasks with limited authentic-school transfer evidence.,Boundary-setting source,,,Anchor,Distributed Practice in Verbal Recall Tasks: A Review and Quantitative Synthesis,Nicholas J. Cepeda; Harold Pashler; Edward Vul; John T. Wixted; Doug Rohrer,2006,https://doi.org/10.1037/0033-2909.132.3.354,Meta-analysis,W2,W2,,,Optimal schedules for complex adolescent learning remain uncertain and outcome-dependent.,,"Laboratory verbal tasks may privilege language familiarity and may not represent disability, culture, subject, or classroom variation.",,Stage 1 synthesis subject to Gate 2 review,Do not prescribe one universal spacing interval or assume equivalent effects for all learning forms.,,verified_included,,Original local number 19; contrary/boundary: true
S1-SRC-037,source,1,Human Baseline,Using Spacing to Enhance Diverse Forms of Learning: Review of Recent Research and Implications for Instruction,"Spacing benefits extend beyond simple word learning, although schedules vary by goal.",Direct,"Mixed ages, materials, and learning outcomes","Evidence is uneven for complex, authentic, long-duration outcomes.",Boundary-setting source,,,Supporting,Using Spacing to Enhance Diverse Forms of Learning: Review of Recent Research and Implications for Instruction,Shana K. Carpenter; Steven C. Pan; Andrew C. Butler,2022,https://doi.org/10.1007/s10648-022-09634-5,Review,W2,W2,,,Durability and optimal spacing for complex KS3-KS4 outcomes remain uncertain.,,"Mixed populations and tasks may conceal age, language, disability, cultural, technology, and implementation differences.",,Stage 1 synthesis subject to Gate 2 review,Do not impose a universal spacing schedule or claim equal benefits across subjects and outcomes.,,verified_included,,Original local number 20; contrary/boundary: true
S1-SRC-038,source,1,Human Baseline,Improving Students' Learning With Effective Learning Techniques: Promising Directions From Cognitive and Educational Psychology,Practice testing and spacing have broader support than highlighting or rereading.,Direct,General and student learning evidence,Technique categories conceal implementation differences; much evidence is laboratory-based.,Boundary-setting source,,,Anchor,Improving Students' Learning With Effective Learning Techniques: Promising Directions From Cognitive and Educational Psychology,John Dunlosky; Katherine A. Rawson; Elizabeth J. Marsh; Mitchell J. Nathan; Daniel T. Willingham,2013,https://doi.org/10.1177/1529100612453266,Review,W2,W2,,,Relative utility in diverse authentic adolescent contexts remains uncertain.,,"Evidence may underrepresent disability, culture, language, socioeconomic access, subject differences, and classroom constraints.",,Stage 1 synthesis subject to Gate 2 review,"Do not rank techniques as universally effective independent of material, learner, implementation, and outcome.",,verified_included,,Original local number 21; contrary/boundary: true
S1-SRC-039,source,1,Human Baseline,Effectiveness of Learning Strategy Instruction on Academic Performance: A Meta-Analysis,"Learning-strategy instruction can improve attainment, with strong domain and measurement variation.",Direct,Primary and secondary education,Effects were larger on researcher-developed tests; interventions were heterogeneous.,Boundary-setting source,,,Anchor,Effectiveness of Learning Strategy Instruction on Academic Performance: A Meta-Analysis,Anouk S. Donker; Hester de Boer; Danny Kostons; Charlotte C. Dignath van Ewijk; Margaretha P. C. van der Werf,2014,https://doi.org/10.1016/j.edurev.2013.11.002,Meta-analysis,W2,W2,,,"Durability, independent transfer, and effects under external assessments remain uncertain.",,"Interventions and measures may vary in language, culture, ability grouping, disability access, and researcher support.",,Stage 1 synthesis subject to Gate 2 review,Do not claim strategy instruction guarantees attainment or independent self-regulation across domains.,,verified_included,,Original local number 24; contrary/boundary: true
S1-SRC-040,source,1,Human Baseline,The Relation Between Self-Regulated Learning and Academic Achievement Across Childhood and Adolescence: A Meta-Analysis,Metacognitive processes and strategy use are positively associated with attainment.,Direct,Children and adolescents,Substantial reliance on self-report and correlational designs limits causal inference.,Boundary-setting source,,,Anchor,The Relation Between Self-Regulated Learning and Academic Achievement Across Childhood and Adolescence: A Meta-Analysis,Amy L. Dent; Alison C. Koenka,2016,https://doi.org/10.1007/s10648-015-9320-8,Meta-analysis,W2,W2,,,Causal direction and the accuracy of self-reported regulation remain uncertain.,,"Self-report and attainment measures may encode culture, language, socioeconomic opportunity, disability access, and school expectations.",,Stage 1 synthesis subject to Gate 2 review,"Do not infer causation, learner character, or independent regulation from self-report associations.",,verified_included,,Original local number 25; contrary/boundary: true
S1-SRC-041,source,1,Human Baseline,The age of adolescence,Adolescence is context-dependent; biological onset and adult-role transitions do not align to one fixed age range.,Direct for W3 Stage 1 evidence,Biological and social boundaries of adolescence,Conceptual synthesis rather than causal analysis.,Boundary-setting source,,,Supporting,The age of adolescence,Susan M. Sawyer; Peter S. Azzopardi; Dakshitha Wickremarathne; George C. Patton,2018,https://doi.org/10.1016/S2352-4642(18)30022-1,Viewpoint,W3,W3,,,,,Age ranges and transitions vary across societies and individuals.,,Stage 1 synthesis subject to Gate 2 review,Do not treat a proposed age range as a universal developmental rule.,,verified_included,,Original local number 1; contrary/boundary: yes
S1-SRC-042,source,1,Human Baseline,Importance of investing in adolescence from a developmental science perspective,"Adolescence combines heightened plasticity, social learning, motivational change and opportunity for positive development.",Direct for W3 Stage 1 evidence,Developmental science and opportunities during adolescence,Broad synthesis; does not establish uniform sensitive periods or intervention effects.,,,,Anchor,Importance of investing in adolescence from a developmental science perspective,Dahl; Allen; Wilbrecht; Suleiman,2018,https://doi.org/10.1038/nature25770,Review,W3,W3,,,,,Developmental evidence is weighted toward high-income research settings.,,Stage 1 synthesis subject to Gate 2 review,Do not infer a uniform sensitive period or guaranteed intervention effect.,,verified_included,,Original local number 2; contrary/boundary: no
S1-SRC-043,source,1,Human Baseline,Is adolescence a sensitive period for sociocultural processing?,Social environments and evaluation become especially salient during adolescence.,Direct for W3 Stage 1 evidence,"Social cognition, peer evaluation and sociocultural processing",Sensitive-period evidence is suggestive; neuroscience samples were often small and Western.,Boundary-setting source,,,Anchor,Is adolescence a sensitive period for sociocultural processing?,Sarah-Jayne Blakemore; Kathryn L. Mills,2014,https://doi.org/10.1146/annurev-psych-010213-115202,Review,W3,W3,,,,,Small Western neuroscience samples constrain generalisation.,,Stage 1 synthesis subject to Gate 2 review,"Do not treat social sensitivity as universal, pathological or neurally deterministic.",,verified_included,,Original local number 3; contrary/boundary: yes
S1-SRC-044,source,1,Human Baseline,Understanding adolescence as a period of social–affective engagement and goal flexibility,"Adolescent behaviour reflects changing motivational priorities and social engagement, not simply deficient control.",Direct for W3 Stage 1 evidence,"Social-affective neuroscience, motivation and flexible goal engagement",Integrative model; mechanisms should not be treated as universal or deterministic.,Boundary-setting source,,,Anchor,Understanding adolescence as a period of social–affective engagement and goal flexibility,Eveline A. Crone; Ronald E. Dahl,2012,https://doi.org/10.1038/nrn3313,Review,W3,W3,,,,,Model rests heavily on Western developmental-neuroscience evidence.,,Stage 1 synthesis subject to Gate 2 review,Do not reduce adolescent behaviour to a single brain imbalance or deficit.,,verified_included,,Original local number 4; contrary/boundary: yes
S1-SRC-045,source,1,Human Baseline,A developmental perspective on executive function,"Executive-function components follow partly distinct trajectories, with development continuing through adolescence.",Direct for W3 Stage 1 evidence,Executive-function development during childhood and adolescence,Executive-function tasks are impure measures and may not generalise to everyday functioning.,,,,Anchor,A developmental perspective on executive function,John R. Best; Patricia H. Miller,2010,https://doi.org/10.1111/j.1467-8624.2010.01499.x,Review,W3,W3,,,,,Task and population differences limit individual inference.,,Stage 1 synthesis subject to Gate 2 review,Do not infer everyday competence or fixed capacity from one executive-function task.,,verified_included,,Original local number 5; contrary/boundary: no
S1-SRC-046,source,1,Human Baseline,An integrative model of the maturation of cognitive control,"Basic control becomes available relatively early, while reliable and flexible deployment continues maturing through adolescence.",Direct for W3 Stage 1 evidence,"Behavioural, circuit and systems-level cognitive-control development",Neural maturation does not directly determine an individual's competence in every context.,Boundary-setting source,,,Anchor,An integrative model of the maturation of cognitive control,Beatriz Luna; Scott Marek; Bart Larsen; Brenden Tervo-Clemmens; Rajpreet Chahal,2015,https://doi.org/10.1146/annurev-neuro-071714-034054,Review,W3,W3,,,,,Neuroimaging samples and tasks do not represent all cultural or everyday contexts.,,Stage 1 synthesis subject to Gate 2 review,Do not equate average neural maturation with an individual's capacity or responsibility.,,verified_included,,Original local number 6; contrary/boundary: yes
S1-SRC-047,source,1,Human Baseline,Neural Perspectives on Cognitive Control Development during Childhood and Adolescence,Control development involves changing network recruitment and coordination rather than simple linear improvement.,Direct for W3 Stage 1 evidence,Neural development of cognitive control across childhood and adolescence,Neural evidence alone cannot establish behavioural capacity or developmental need.,Boundary-setting source,,,Anchor,Neural Perspectives on Cognitive Control Development during Childhood and Adolescence,Eveline A. Crone; Nikolaus Steinbeis,2017,https://doi.org/10.1016/j.tics.2017.01.003,Review,W3,W3,,,,,Neural samples are selective and behavioural translation is indirect.,,Stage 1 synthesis subject to Gate 2 review,Do not infer educational prescriptions or individual competence from neural patterns.,,verified_included,,Original local number 8; contrary/boundary: yes
S1-SRC-048,source,1,Human Baseline,Puberty and the human brain: Insights into adolescent development,Pubertal development contributes information beyond chronological age and relates to affective and social-system changes.,Direct for W3 Stage 1 evidence,"Pubertal hormones, brain development and adolescent behaviour","Measures vary substantially, and much evidence is cross-sectional or correlational.",Boundary-setting source,,,Anchor,Puberty and the human brain: Insights into adolescent development,Nandita Vijayakumar; Zdena A. Op de Macks; Elizabeth A. Shirtcliff; Jennifer H. Pfeifer,2018,https://doi.org/10.1016/j.neubiorev.2018.06.004,Review,W3,W3,,,,,"Pubertal timing, measurement and meaning vary by sex, culture and context.",,Stage 1 synthesis subject to Gate 2 review,Do not substitute puberty for chronological age or use either as an individual diagnosis.,,verified_included,,Original local number 9; contrary/boundary: yes
S1-SRC-049,source,1,Human Baseline,A meta-analysis on age differences in risky decision making: adolescents versus children and adults,Age differences depend on task conditions; adolescents are not uniformly more risk-seeking than children or adults.,Direct for W3 Stage 1 evidence,Age differences across laboratory risky-decision tasks,Risk tasks vary substantially and have uncertain ecological validity.,Boundary-setting source,,,Anchor,A meta-analysis on age differences in risky decision making: adolescents versus children and adults,Ineke N. Defoe; Judith Semon Dubas; Bernd Figner; Marcel A. G. van Aken,2015,https://doi.org/10.1037/a0038088,Meta-analysis,W3,W3,,,,,Laboratory tasks and sampled populations constrain ecological and cultural generalisation.,,Stage 1 synthesis subject to Gate 2 review,Do not label adolescents uniformly risk-seeking or predict an individual from group averages.,,verified_included,,Original local number 13; contrary/boundary: yes
S1-SRC-050,source,1,Human Baseline,"The dual systems model: Review, reappraisal, and reaffirmation",Developmental imbalance may explain heightened risk under some socially or emotionally salient conditions.,Direct for W3 Stage 1 evidence,"Reward sensitivity, cognitive control and adolescent risk-taking","The model is an abstraction and does not explain every individual, context or risk domain.",,,,Supporting,"The dual systems model: Review, reappraisal, and reaffirmation",Elizabeth P. Shulman; Ashley R. Smith; Karol Silva; Grace Icenogle; Natasha Duell; Jason Chein; Laurence Steinberg,2016,https://doi.org/10.1016/j.dcn.2015.12.010,Review,W3,W3,,,,,Evidence and constructs are concentrated in selected cultural and laboratory settings.,,Stage 1 synthesis subject to Gate 2 review,Do not treat the dual-systems model as a complete or deterministic account.,,verified_included,,Original local number 14; contrary/boundary: no
S1-SRC-051,source,1,Human Baseline,Arrested development? Reconsidering dual-systems models of brain function in adolescence and disorders,Evidence inconsistent with simple imbalance models supports network-based and longitudinal accounts of brain-behaviour development.,Direct for W3 Stage 1 evidence,Critique of simplified dual-systems accounts of adolescent brain function,Conceptual critique rather than quantitative synthesis.,Boundary-setting source,,,Contextual,Arrested development? Reconsidering dual-systems models of brain function in adolescence and disorders,Jennifer H. Pfeifer; Nicholas B. Allen,2012,https://doi.org/10.1016/j.tics.2012.04.011,Critical review,W3,W3,,,,,The critique addresses a neuroscience literature with selective sampling.,,Stage 1 synthesis subject to Gate 2 review,Do not replace one simplified universal brain model with another.,,verified_included,,Original local number 15; contrary/boundary: yes
S1-SRC-052,source,1,Human Baseline,Age Patterns in Risk Taking Across the World,"Developmental patterns differ by construct, measure and cultural setting.",Direct for W3 Stage 1 evidence,"Risk-taking, sensation seeking and self-regulation across 11 countries and ages 10–30","Participating countries are not globally representative, and measurement equivalence is imperfect.",Boundary-setting source,,,Anchor,Age Patterns in Risk Taking Across the World,Natasha Duell et al.,2018,https://doi.org/10.1007/s10964-017-0752-y,Cross-national empirical study,W3,W3,,,,,Eleven countries do not establish global invariance; measurement equivalence is incomplete.,,Stage 1 synthesis subject to Gate 2 review,Do not infer one universal age curve or individual trajectory.,,verified_included,,Original local number 16; contrary/boundary: yes
S1-SRC-053,source,1,Human Baseline,Dynamics of Identity Development in Adolescence: A Decade in Review,"Identity development shows both systematic maturation and substantial stability, with continuing exploration and reconsideration.",Direct for W3 Stage 1 evidence,"Identity processes, relationships, life events and within-person change",Evidence is concentrated in European populations and self-report studies.,,,,Anchor,Dynamics of Identity Development in Adolescence: A Decade in Review,Susan Branje; Elisabeth L. de Moor; Julia Spitzer; Andrik I. Becht,2021,https://doi.org/10.1111/jora.12678,Review,W3,W3,,,,,European and self-report evidence dominates the synthesis.,,Stage 1 synthesis subject to Gate 2 review,Do not prescribe one linear or culturally universal identity pathway.,,verified_included,,Original local number 18; contrary/boundary: no
S1-SRC-054,source,1,Human Baseline,"Adolescent identity development processes, implications and interventions","Identity formation is multidimensional, socially situated and variable across time and life domains.",Direct for W3 Stage 1 evidence,"Personal and social identity across domains, individuals and contexts",Very recent narrative review; intervention implications require further replication.,,,,Supporting,"Adolescent identity development processes, implications and interventions",Elisabetta Crocetti,2026,https://doi.org/10.1038/s44159-026-00569-8,Review,W3,W3,,,,,The review integrates uneven cultural coverage and newly published intervention claims.,,Stage 1 synthesis subject to Gate 2 review,Do not infer that one intervention or identity sequence fits all adolescents.,,verified_included,,Original local number 19; contrary/boundary: no
S1-SRC-055,source,1,Human Baseline,Identity status change during adolescence and young adulthood: a meta-analysis,"Identity achievement generally increases with age, but stability and non-linear movement remain substantial.",Direct for W3 Stage 1 evidence,Identity-status change during adolescence and young adulthood,Status categories simplify continuous processes; studies vary in design and historical context.,Boundary-setting source,,,Anchor,Identity status change during adolescence and young adulthood: a meta-analysis,Jane Kroger; Monica Martinussen; James E. Marcia,2010,https://doi.org/10.1016/j.adolescence.2009.11.002,Meta-analysis,W3,W3,,,,,Status models and samples may privilege Western individualist identity concepts.,,Stage 1 synthesis subject to Gate 2 review,"Do not treat identity status as a fixed rank, diagnosis or universal sequence.",,verified_included,,Original local number 20; contrary/boundary: yes
S1-SRC-056,source,1,Human Baseline,Identity Development and Social-Emotional Disorders During Adolescence and Emerging Adulthood: A Systematic Review and Meta-Analysis,"Narrative findings suggested possible bidirectional relationships, but pooled analyses did not establish consistent significant associations.",Direct for W3 Stage 1 evidence,Longitudinal relationships between identity development and social-emotional symptoms,Most included studies were fair or poor quality; non-English and grey literature were excluded.,Boundary-setting source,,,Anchor,Identity Development and Social-Emotional Disorders During Adolescence and Emerging Adulthood: A Systematic Review and Meta-Analysis,Rachel Potterton et al.,2022,https://doi.org/10.1007/s10964-021-01536-7,Systematic review and meta-analysis,W3,W3,,,,,English-language exclusion and study quality limit generalisation.,,Stage 1 synthesis subject to Gate 2 review,Do not claim that identity difficulty causes disorder or that disorder determines identity.,,verified_included,,Original local number 21; contrary/boundary: yes
S1-SRC-057,source,1,Human Baseline,Moral Development in Adolescence,"Adolescent morality develops through interacting cognitive, emotional, relational and contextual processes.",Direct for W3 Stage 1 evidence,"Moral emotion, behaviour, intergroup morality and socialisation",Selective review; constructs and norms vary culturally.,Boundary-setting source,,,Supporting,Moral Development in Adolescence,Tina Malti; Emilie Galarneau; Joanna Peplak,2021,https://doi.org/10.1111/jora.12639,Review,W3,W3,,,,,Moral constructs and priorities are culturally and normatively variable.,,Stage 1 synthesis subject to Gate 2 review,Do not present one moral-development sequence or value framework as universal evidence.,,verified_included,,Original local number 22; contrary/boundary: yes
S1-SRC-058,source,1,Human Baseline,"Parent Autonomy Support, Academic Achievement, and Psychosocial Functioning: a Meta-analysis of Research",Autonomy-supportive parenting is positively associated with academic and psychosocial outcomes.,Direct for W3 Stage 1 evidence,"Parental autonomy support, achievement and psychosocial functioning",Much underlying evidence is correlational and may embed Western autonomy constructs.,Boundary-setting source,,,Anchor,"Parent Autonomy Support, Academic Achievement, and Psychosocial Functioning: a Meta-analysis of Research",Amanda C. Vasquez; Erika A. Patall; Carlton J. Fong; Allison S. Corrigan; Lindsay Pine,2016,https://doi.org/10.1007/s10648-015-9329-z,Meta-analysis,W3,W3,,,,,Autonomy measures may embed Western individualist assumptions.,,Stage 1 synthesis subject to Gate 2 review,Do not claim causal effects or equate autonomy support with unrestricted choice.,,verified_included,,Original local number 23; contrary/boundary: yes
S1-SRC-059,source,1,Human Baseline,Age Differences in Future Orientation and Delay Discounting,Future orientation is multidimensional: some age differences were evident by mid-adolescence while planning continued developing into young adulthood.,Direct for W3 Stage 1 evidence,Future orientation and delay discounting among 935 people aged 10–30,Cross-sectional US sample; task and self-report measures do not establish individual trajectories.,Boundary-setting source,,,Supporting,Age Differences in Future Orientation and Delay Discounting,Laurence Steinberg; Sandra Graham; Lia O'Brien; Jennifer Woolard; Elizabeth Cauffman; Marie Banich,2009,https://doi.org/10.1111/j.1467-8624.2008.01244.x,Cross-sectional empirical study,W3,W3,,,,,US sampling and age-group averages constrain cultural and individual inference.,,Stage 1 synthesis subject to Gate 2 review,Do not infer a universal maturity threshold or an individual's future orientation from age.,,verified_included,,Original local number 25; contrary/boundary: yes
S1-SRC-060,source,1,Human Baseline,Future orientation: a construct with implications for adolescent health and wellbeing,Future orientation is multidimensional and associated with adolescent health and developmental outcomes.,Direct for W3 Stage 1 evidence,"Future goals, planning, expectations and adolescent health","Definitions and measures vary, and associations do not establish causality.",Boundary-setting source,,,Supporting,Future orientation: a construct with implications for adolescent health and wellbeing,Sara R. Johnson; Robert W. Blum; Tina L. Cheng,2014,https://doi.org/10.1515/ijamh-2013-0333,Review,W3,W3,,,,,"Opportunity, socioeconomic position and culture shape future orientation and its measurement.",,Stage 1 synthesis subject to Gate 2 review,Do not treat future orientation as a fixed personal trait or causal guarantee.,,verified_included,,Original local number 27; contrary/boundary: yes
S1-SRC-061,source,1,Human Baseline,"The influence of sleep quality, sleep duration and sleepiness on school performance in children and adolescents: A meta-analytic review","Sleep quality, duration and sleepiness had modest associations with school performance.",Direct for W4 Stage 1 evidence,"Children and adolescents; up to 19,530 participants.","Predominantly observational, heterogeneous and now relatively old evidence.",,,,Anchor,"The influence of sleep quality, sleep duration and sleepiness on school performance in children and adolescents: A meta-analytic review",Dewald et al.,2010,https://doi.org/10.1016/j.smrv.2009.10.004,Meta-analytic review,W4,W4,,,Causal direction and applicability to individual learners remain uncertain.,,Age range and school-performance measures vary; older evidence may underrepresent current contexts.,,Stage 1 synthesis subject to Gate 2 review,Do not infer that increasing sleep alone will necessarily improve an individual learner's attainment.,,verified_included,,Original local number 1; contrary/boundary: no.
S1-SRC-062,source,1,Human Baseline,The Effect of Sleep Quality on Academic Performance: A Systematic Review and Meta-Analysis Study,"Sleep quality was modestly associated with academic performance; age, culture and social jetlag moderated results.",Direct for W4 Stage 1 evidence,"59 studies and 163,357 school-age participants.","Mixed ages, measures and largely non-causal designs.",,,,Anchor,The Effect of Sleep Quality on Academic Performance: A Systematic Review and Meta-Analysis Study,Zhou et al.,2026,https://doi.org/10.3390/bs16050634,Systematic review and meta-analysis,W4,W4,,,Residual confounding and variation across cultures and measures remain uncertain.,,Mixed school-age samples and unequal cultural representation limit adolescent-specific generalisation.,,Stage 1 synthesis subject to Gate 2 review,Do not treat the association as proof that sleep quality causes higher grades.,,verified_included,,Original local number 2; contrary/boundary: no.
S1-SRC-063,source,1,Human Baseline,Sleep loss and emotion: A systematic review and meta-analysis of over 50 years of experimental research,"Experimental sleep loss reduced positive affect, increased anxiety symptoms and altered emotional reactivity.",Contextual for W4 Stage 1 evidence,"154 studies, 5,717 participants aged 7–79.",Not adolescent-specific; several emotional outcomes varied by deprivation type.,Boundary-setting source,,,Supporting,Sleep loss and emotion: A systematic review and meta-analysis of over 50 years of experimental research,Palmer et al.,2024,https://doi.org/10.1037/bul0000410,Systematic review and meta-analysis of experiments,W4,W4,,,The size and pattern of effects specifically within KS3-KS4 learners remain uncertain.,,Very broad age range and laboratory deprivation paradigms limit direct adolescent and ecological applicability.,,Stage 1 synthesis subject to Gate 2 review,Do not assume every form of sleep loss produces identical emotional effects in every adolescent.,,verified_included,,Original local number 3; contrary/boundary: yes.
S1-SRC-064,source,1,Human Baseline,"Associations of sleep and emotion regulation processes in childhood and adolescence - a systematic review, report of methodological challenges and future directions",Sleep and emotion regulation appear related and potentially bidirectional.,Direct for W4 Stage 1 evidence,Child and adolescent sleep and emotion-regulation research.,"Inconsistent constructs, tasks and measurement prevent strong causal conclusions.",Boundary-setting source,,,Supporting,"Associations of sleep and emotion regulation processes in childhood and adolescence - a systematic review, report of methodological challenges and future directions",Lollies et al.,2022,https://doi.org/10.5935/1984-0063.20220082,Systematic review,W4,W4,,,Directionality and developmental differences remain unresolved.,,Heterogeneous definitions and measures may privilege clinically studied and well-resourced populations.,,Stage 1 synthesis subject to Gate 2 review,Do not claim a single causal pathway between poor sleep and emotion dysregulation.,,verified_included,,Original local number 4; contrary/boundary: yes.
S1-SRC-065,source,1,Human Baseline,"School Start Times, Sleep, and Youth Outcomes: A Meta-analysis","Later starts were associated with longer sleep, less sleepiness, better mood and improved aggregate outcomes.",Direct for W4 Stage 1 evidence,28 studies and approximately 1.77 million young people.,Mostly observational or natural-experiment evidence; effects varied by context.,,,,Anchor,"School Start Times, Sleep, and Youth Outcomes: A Meta-analysis",Yip et al.,2022,https://doi.org/10.1542/peds.2021-054068,Meta-analysis,W4,W4,,,The contribution of school context and unmeasured confounding remains uncertain.,,"School type, geography and implementation context may limit transferability across populations.",,Stage 1 synthesis subject to Gate 2 review,Do not infer that later starts automatically improve academic achievement or suit every context.,,verified_included,,Original local number 5; contrary/boundary: no.
S1-SRC-066,source,1,Human Baseline,Effects of school start time and its interaction with the solar clock on adolescents' chronotype and sleep: A systematic review and meta-analysis,Later starts were associated with longer weekday sleep and lower social jetlag.,Direct for W4 Stage 1 evidence,37 studies of adolescent school schedules and sleep.,Contextual heterogeneity; effects depended on solar time and schedule difference.,,,,Anchor,Effects of school start time and its interaction with the solar clock on adolescents' chronotype and sleep: A systematic review and meta-analysis,"Rodríguez Ferrante, Lee and Leone",2024,https://doi.org/10.1016/j.smrv.2024.101988,Systematic review and meta-analysis,W4,W4,,,"The interaction of social schedules, geography and individual chronotype remains uncertain.",,"Geographic latitude, solar time and local school systems constrain generalisability.",,Stage 1 synthesis subject to Gate 2 review,Do not prescribe one universal school start time from these aggregate associations.,,verified_included,,Original local number 6; contrary/boundary: no.
S1-SRC-067,source,1,Human Baseline,School start times and academic achievement - A systematic review on grades and test scores,Later starts generally preserved achievement but produced no generalisable improvement in grades or test scores.,Direct for W4 Stage 1 evidence,21 middle- and high-school studies.,Heterogeneity and substantial risk of bias prevented meta-analysis.,Boundary-setting source,,,Supporting,School start times and academic achievement - A systematic review on grades and test scores,Biller et al.,2022,https://doi.org/10.1016/j.smrv.2021.101582,Systematic review,W4,W4,,,Effects on learning processes not captured by grades or tests remain uncertain.,,"Outcome definitions, school systems and study designs varied substantially.",,Stage 1 synthesis subject to Gate 2 review,Do not claim that later school starts reliably raise grades or test scores.,,verified_included,,Original local number 7; contrary/boundary: yes.
S1-SRC-068,source,1,Human Baseline,The effects of acute stress on core executive functions: A meta-analysis and comparison with cortisol,Acute stress generally impaired working memory and cognitive flexibility; inhibition effects varied.,Contextual for W4 Stage 1 evidence,Experimental acute-stress research across age groups.,Not adolescent-specific; laboratory stress has limited ecological validity.,Boundary-setting source,,,Contextual,The effects of acute stress on core executive functions: A meta-analysis and comparison with cortisol,"Shields, Sazma and Yonelinas",2016,https://doi.org/10.1016/j.neubiorev.2016.06.038,Meta-analysis,W4,W4,,,Adolescent-specific effects and transfer to ordinary learning environments remain uncertain.,,Adult-heavy samples and laboratory stressors may not represent diverse adolescent experiences.,,Stage 1 synthesis subject to Gate 2 review,Do not infer that all stress uniformly impairs all executive functions or learning.,,verified_included,,Original local number 8; contrary/boundary: yes.
S1-SRC-069,source,1,Human Baseline,Associations of Early-Life Threat and Deprivation With Executive Functioning in Childhood and Adolescence: A Systematic Review and Meta-analysis,Both adversity dimensions were associated with weaker executive functioning; deprivation showed the larger aggregate association.,Direct for W4 Stage 1 evidence,Children and adolescents exposed to threat or deprivation.,Associational evidence with heterogeneous exposure and executive-function measures.,,,,Anchor,Associations of Early-Life Threat and Deprivation With Executive Functioning in Childhood and Adolescence: A Systematic Review and Meta-analysis,Johnson et al.,2021,https://doi.org/10.1001/jamapediatrics.2021.2511,Systematic review and meta-analysis,W4,W4,,,"Mechanisms, reversibility and individual outcomes remain uncertain.",,English-language peer-reviewed evidence and adversity measurement may underrepresent cultural and contextual variation.,,Stage 1 synthesis subject to Gate 2 review,Do not treat adversity-associated differences as fixed deficits or predict an individual's capacity from exposure history.,,verified_included,,Original local number 9; contrary/boundary: no.
S1-SRC-070,source,1,Human Baseline,Cortisol and development of depression in adolescence and young adulthood - a systematic review and meta-analysis,"Morning cortisol prospectively predicted depression, while evening cortisol and stress reactivity were inconsistent.",Contextual for W4 Stage 1 evidence,26 studies of people aged 10–24; 14 meta-analysed.,Cortisol is protocol-sensitive and the evidence concerns depression rather than learning directly.,Boundary-setting source,,,Contextual,Cortisol and development of depression in adolescence and young adulthood - a systematic review and meta-analysis,Zajkowska et al.,2022,https://doi.org/10.1016/j.psyneuen.2021.105625,Systematic review and meta-analysis,W4,W4,,,The usefulness of cortisol for individual prediction or educational interpretation remains uncertain.,,"Global coverage was sought, but biological sampling protocols and population representation varied.",,Stage 1 synthesis subject to Gate 2 review,"Do not use cortisol as a diagnostic marker of learner motivation, readiness or agency.",,verified_included,,Original local number 10; contrary/boundary: yes.
S1-SRC-071,source,1,Human Baseline,"Coping, emotion regulation, and psychopathology in childhood and adolescence: A meta-analysis and narrative review","Coping and regulation patterns were associated with internalising and externalising symptoms, with strategy-dependent effects.",Direct for W4 Stage 1 evidence,"212 studies and 80,850 children and adolescents.",Most evidence was cross-sectional and constructs substantially overlapped.,,,,Anchor,"Coping, emotion regulation, and psychopathology in childhood and adolescence: A meta-analysis and narrative review",Compas et al.,2017,https://doi.org/10.1037/bul0000110,Meta-analysis and narrative review,W4,W4,,,Causal direction and context-specific strategy effectiveness remain uncertain.,,"Measure quality, informant differences and clinical emphasis may bias associations.",,Stage 1 synthesis subject to Gate 2 review,Do not rank one coping or regulation strategy as universally adaptive for all adolescents.,,verified_included,,Original local number 11; contrary/boundary: no.
